game_pk,pitcher,pitch_group,pitches,game_date
777249,663947,offspeed,8,2025-07-04
777249,670036,breaking,7,2025-07-04
777249,670036,fastball,20,2025-07-04
777249,676684,breaking,8,2025-07-04
777249,676684,fastball,15,2025-07-04
777249,676684,offspeed,2,2025-07-04
777249,677944,breaking,44,2025-07-04
777249,677944,fastball,57,2025-07-04
777249,677944,offspeed,4,2025-07-04
777249,680951,breaking,8,2025-07-04
777249,680951,fastball,8,2025-07-04
777249,680951,offspeed,2,2025-07-04
777249,681857,breaking,20,2025-07-04
777249,681857,fastball,42,2025-07-04
777249,681857,offspeed,27,2025-07-04
777250,573186,breaking,28,2025-07-04
777250,573186,fastball,40,2025-07-04
777250,573186,offspeed,13,2025-07-04
777250,596133,fastball,10,2025-07-04
777250,596133,offspeed,5,2025-07-04
777250,623211,breaking,1,2025-07-04
777250,623211,fastball,8,2025-07-04
777250,623211,offspeed,10,2025-07-04
777250,641656,breaking,9,2025-07-04
777250,641656,fastball,3,2025-07-04
777250,657585,breaking,5,2025-07-04
777250,657585,fastball,17,2025-07-04
777250,657585,offspeed,7,2025-07-04
777250,657612,fastball,10,2025-07-04
777250,663795,breaking,11,2025-07-04
777250,663795,fastball,46,2025-07-04
777250,663795,offspeed,16,2025-07-04
777250,664123,breaking,5,2025-07-04
777250,664123,fastball,6,2025-07-04
777250,664123,offspeed,4,2025-07-04
777250,681810,breaking,11,2025-07-04
777250,681810,fastball,21,2025-07-04
777250,681810,offspeed,2,2025-07-04
777251,607625,breaking,47,2025-07-03
777251,607625,fastball,44,2025-07-03
777251,607625,offspeed,10,2025-07-03
777251,608032,breaking,9,2025-07-03
777251,608032,fastball,18,2025-07-03
777251,608032,offspeed,6,2025-07-03
777251,660825,breaking,4,2025-07-03
777251,660825,fastball,7,2025-07-03
777251,663423,breaking,5,2025-07-03
777251,663423,fastball,4,2025-07-03
777251,664199,breaking,4,2025-07-03
777251,664199,fastball,3,2025-07-03
777251,664199,offspeed,3,2025-07-03
777251,668674,breaking,2,2025-07-03
777251,668674,fastball,8,2025-07-03
777251,668674,offspeed,2,2025-07-03
777251,668984,breaking,2,2025-07-03
777251,668984,fastball,20,2025-07-03
777251,668984,offspeed,2,2025-07-03
777251,672841,breaking,4,2025-07-03
777251,672841,fastball,12,2025-07-03
777251,688138,breaking,34,2025-07-03
777251,688138,fastball,55,2025-07-03
777251,688138,offspeed,6,2025-07-03
777252,450203,breaking,43,2025-07-04
777252,450203,fastball,45,2025-07-04
777252,450203,offspeed,9,2025-07-04
777252,552640,breaking,5,2025-07-04
777252,552640,fastball,7,2025-07-04
777252,572955,breaking,13,2025-07-04
777252,572955,fastball,3,2025-07-04
777252,641329,breaking,3,2025-07-04
777252,641329,fastball,5,2025-07-04
777252,642585,fastball,7,2025-07-04
777252,642585,offspeed,4,2025-07-04
777252,669276,breaking,16,2025-07-04
777252,669276,fastball,7,2025-07-04
777252,669276,offspeed,2,2025-07-04
777252,675911,breaking,53,2025-07-04
777252,675911,fastball,46,2025-07-04
777252,675911,offspeed,1,2025-07-04
777253,489446,fastball,7,2025-07-03
777253,489446,offspeed,4,2025-07-03
777253,650644,breaking,23,2025-07-03
777253,650644,fastball,61,2025-07-03
777253,650644,offspeed,9,2025-07-03
777253,656186,breaking,7,2025-07-03
777253,656186,fastball,6,2025-07-03
777253,656186,offspeed,5,2025-07-03
777253,656457,breaking,6,2025-07-03
777253,656457,fastball,15,2025-07-03
777253,656457,offspeed,2,2025-07-03
777253,656945,breaking,5,2025-07-03
777253,656945,fastball,12,2025-07-03
777253,669160,breaking,37,2025-07-03
777253,669160,fastball,49,2025-07-03
777254,645261,breaking,9,2025-07-04
777254,645261,fastball,67,2025-07-04
777254,645261,offspeed,20,2025-07-04
777254,656730,breaking,11,2025-07-04
777254,656730,fastball,21,2025-07-04
777254,663969,breaking,10,2025-07-04
777254,663969,fastball,6,2025-07-04
777254,663969,offspeed,2,2025-07-04
777254,669622,breaking,13,2025-07-04
777254,669622,fastball,4,2025-07-04
777254,676879,breaking,17,2025-07-04
777254,676879,fastball,10,2025-07-04
777254,676879,offspeed,5,2025-07-04
777254,682842,breaking,5,2025-07-04
777254,682842,fastball,7,2025-07-04
777254,682990,breaking,33,2025-07-04
777254,682990,fastball,50,2025-07-04
777254,806188,breaking,10,2025-07-04
777254,806188,fastball,7,2025-07-04
777254,806188,offspeed,2,2025-07-04
777255,573124,breaking,6,2025-07-04
777255,573124,fastball,6,2025-07-04
777255,594580,breaking,1,2025-07-04
777255,594580,fastball,4,2025-07-04
777255,594580,offspeed,1,2025-07-04
777255,605130,breaking,8,2025-07-04
777255,605130,fastball,8,2025-07-04
777255,605447,breaking,10,2025-07-04
777255,605447,fastball,6,2025-07-04
777255,605452,breaking,14,2025-07-04
777255,605452,fastball,34,2025-07-04
777255,621383,breaking,11,2025-07-04
777255,621383,fastball,6,2025-07-04
777255,641941,fastball,14,2025-07-04
777255,641941,offspeed,2,2025-07-04
777255,642016,breaking,7,2025-07-04
777255,642016,fastball,8,2025-07-04
777255,663574,breaking,11,2025-07-04
777255,663574,fastball,17,2025-07-04
777255,666200,breaking,12,2025-07-04
777255,666200,fastball,29,2025-07-04
777255,666200,offspeed,19,2025-07-04
777255,671096,breaking,20,2025-07-04
777255,671096,fastball,33,2025-07-04
777255,671096,offspeed,13,2025-07-04
777255,676661,breaking,3,2025-07-04
777255,676661,fastball,9,2025-07-04
777255,680689,breaking,2,2025-07-04
777255,680689,fastball,16,2025-07-04
777255,680689,offspeed,1,2025-07-04
777256,592662,breaking,55,2025-07-03
777256,592662,fastball,39,2025-07-03
777256,592662,offspeed,8,2025-07-03
777256,595928,breaking,2,2025-07-03
777256,595928,fastball,22,2025-07-03
777256,656222,fastball,1,2025-07-03
777256,656222,offspeed,6,2025-07-03
777256,656464,breaking,11,2025-07-03
777256,656464,fastball,12,2025-07-03
777256,694297,breaking,23,2025-07-03
777256,694297,fastball,57,2025-07-03
777256,694297,offspeed,17,2025-07-03
777257,500779,breaking,16,2025-07-03
777257,500779,fastball,43,2025-07-03
777257,500779,offspeed,21,2025-07-03
777257,592773,breaking,8,2025-07-03
777257,592773,fastball,5,2025-07-03
777257,592773,offspeed,2,2025-07-03
777257,621242,breaking,6,2025-07-03
777257,621242,fastball,10,2025-07-03
777257,656849,breaking,35,2025-07-03
777257,656849,fastball,52,2025-07-03
777257,656849,offspeed,16,2025-07-03
777257,681982,breaking,7,2025-07-03
777257,681982,fastball,9,2025-07-03
777257,682842,breaking,13,2025-07-03
777257,682842,fastball,7,2025-07-03
777257,683232,breaking,5,2025-07-03
777257,683232,fastball,6,2025-07-03
777258,608650,breaking,5,2025-07-03
777258,608650,fastball,54,2025-07-03
777258,608650,offspeed,24,2025-07-03
777258,640448,fastball,6,2025-07-03
777258,640448,offspeed,2,2025-07-03
777258,663623,breaking,41,2025-07-03
777258,663623,fastball,64,2025-07-03
777258,663623,offspeed,2,2025-07-03
777258,669371,breaking,5,2025-07-03
777258,669371,fastball,16,2025-07-03
777258,669724,breaking,6,2025-07-03
777258,669724,fastball,15,2025-07-03
777258,672578,breaking,9,2025-07-03
777258,672578,fastball,29,2025-07-03
777258,672578,offspeed,9,2025-07-03
777258,676684,breaking,4,2025-07-03
777258,676684,fastball,3,2025-07-03
777258,678606,breaking,2,2025-07-03
777258,678606,fastball,2,2025-07-03
777258,690544,breaking,8,2025-07-03
777258,690544,fastball,15,2025-07-03
777258,695418,breaking,6,2025-07-03
777258,695418,fastball,14,2025-07-03
777258,695418,offspeed,1,2025-07-03
777259,518489,breaking,3,2025-07-03
777259,518489,fastball,5,2025-07-03
777259,519141,breaking,5,2025-07-03
777259,519141,fastball,15,2025-07-03
777259,519151,breaking,5,2025-07-03
777259,519151,fastball,6,2025-07-03
777259,519151,offspeed,2,2025-07-03
777259,623167,breaking,3,2025-07-03
777259,623167,fastball,10,2025-07-03
777259,623167,offspeed,1,2025-07-03
777259,661403,breaking,3,2025-07-03
777259,661403,fastball,9,2025-07-03
777259,671922,breaking,4,2025-07-03
777259,671922,fastball,5,2025-07-03
777259,671922,offspeed,4,2025-07-03
777259,676282,breaking,26,2025-07-03
777259,676282,fastball,26,2025-07-03
777259,676282,offspeed,16,2025-07-03
777259,681870,breaking,6,2025-07-03
777259,681870,fastball,17,2025-07-03
777259,683769,breaking,14,2025-07-03
777259,683769,fastball,6,2025-07-03
777259,683769,offspeed,4,2025-07-03
777259,690990,breaking,18,2025-07-03
777259,690990,fastball,50,2025-07-03
777259,690990,offspeed,22,2025-07-03
777260,596133,fastball,15,2025-07-03
777260,596133,offspeed,6,2025-07-03
777260,605135,breaking,32,2025-07-03
777260,605135,fastball,73,2025-07-03
777260,605135,offspeed,8,2025-07-03
777260,642528,breaking,7,2025-07-03
777260,642528,fastball,14,2025-07-03
777260,642528,offspeed,3,2025-07-03
777260,643338,breaking,12,2025-07-03
777260,643338,fastball,7,2025-07-03
777260,643410,breaking,8,2025-07-03
777260,643410,fastball,7,2025-07-03
777260,643410,offspeed,5,2025-07-03
777260,656546,breaking,8,2025-07-03
777260,656546,fastball,5,2025-07-03
777260,656546,offspeed,3,2025-07-03
777260,657376,breaking,18,2025-07-03
777260,657376,fastball,37,2025-07-03
777260,677865,breaking,5,2025-07-03
777260,677865,fastball,2,2025-07-03
777260,680755,breaking,17,2025-07-03
777260,680755,fastball,7,2025-07-03
777260,690925,breaking,16,2025-07-03
777260,690925,fastball,29,2025-07-03
777261,628452,breaking,3,2025-07-03
777261,628452,fastball,9,2025-07-03
777261,628452,offspeed,4,2025-07-03
777261,656271,breaking,2,2025-07-03
777261,656271,fastball,7,2025-07-03
777261,656271,offspeed,6,2025-07-03
777261,660853,breaking,7,2025-07-03
777261,660853,fastball,9,2025-07-03
777261,660853,offspeed,4,2025-07-03
777261,667755,breaking,38,2025-07-03
777261,667755,fastball,59,2025-07-03
777261,667755,offspeed,4,2025-07-03
777261,680735,breaking,17,2025-07-03
777261,680735,fastball,12,2025-07-03
777261,680735,offspeed,1,2025-07-03
777261,693821,breaking,38,2025-07-03
777261,693821,fastball,55,2025-07-03
777261,693821,offspeed,8,2025-07-03
777261,696147,breaking,8,2025-07-03
777261,696147,fastball,10,2025-07-03
777261,696147,offspeed,2,2025-07-03
777262,642100,breaking,8,2025-07-02
777262,642100,fastball,8,2025-07-02
777262,662253,breaking,7,2025-07-02
777262,662253,fastball,8,2025-07-02
777262,664199,breaking,5,2025-07-02
777262,664199,fastball,2,2025-07-02
777262,664199,offspeed,3,2025-07-02
777262,666374,breaking,14,2025-07-02
777262,666374,fastball,3,2025-07-02
777262,666374,offspeed,4,2025-07-02
777262,669302,breaking,52,2025-07-02
777262,669302,fastball,26,2025-07-02
777262,669302,offspeed,17,2025-07-02
777262,670167,breaking,13,2025-07-02
777262,670167,fastball,6,2025-07-02
777262,672582,breaking,6,2025-07-02
777262,672582,fastball,3,2025-07-02
777262,672841,breaking,3,2025-07-02
777262,672841,fastball,16,2025-07-02
777262,674444,breaking,4,2025-07-02
777262,674444,fastball,5,2025-07-02
777262,702070,breaking,37,2025-07-02
777262,702070,fastball,28,2025-07-02
777262,702070,offspeed,15,2025-07-02
777263,623437,breaking,7,2025-07-03
777263,623437,fastball,8,2025-07-03
777263,623437,offspeed,1,2025-07-03
777263,669622,breaking,4,2025-07-03
777263,669622,fastball,2,2025-07-03
777263,676534,breaking,2,2025-07-03
777263,676534,fastball,4,2025-07-03
777263,678692,breaking,8,2025-07-03
777263,678692,fastball,3,2025-07-03
777263,678692,offspeed,4,2025-07-03
777263,681892,breaking,7,2025-07-03
777263,681892,fastball,5,2025-07-03
777263,681892,offspeed,1,2025-07-03
777263,691587,breaking,31,2025-07-03
777263,691587,fastball,47,2025-07-03
777263,691587,offspeed,2,2025-07-03
777263,701581,breaking,22,2025-07-03
777263,701581,fastball,45,2025-07-03
777263,701581,offspeed,20,2025-07-03
777263,806188,breaking,6,2025-07-03
777263,806188,fastball,3,2025-07-03
777264,607179,breaking,10,2025-07-03
777264,607179,fastball,22,2025-07-03
777264,607179,offspeed,1,2025-07-03
777264,607536,breaking,34,2025-07-03
777264,607536,fastball,49,2025-07-03
777264,607536,offspeed,9,2025-07-03
777264,672391,breaking,2,2025-07-03
777264,672391,fastball,10,2025-07-03
777264,675848,breaking,11,2025-07-03
777264,675848,fastball,11,2025-07-03
777264,678020,breaking,6,2025-07-03
777264,678020,fastball,15,2025-07-03
777264,678020,offspeed,5,2025-07-03
777264,680767,breaking,3,2025-07-03
777264,680767,fastball,13,2025-07-03
777264,680767,offspeed,5,2025-07-03
777264,687888,breaking,20,2025-07-03
777264,687888,fastball,65,2025-07-03
777264,687888,offspeed,6,2025-07-03
777265,592454,fastball,3,2025-07-02
777265,592454,offspeed,15,2025-07-02
777265,640448,breaking,2,2025-07-02
777265,640448,fastball,14,2025-07-02
777265,640448,offspeed,5,2025-07-02
777265,656427,breaking,38,2025-07-02
777265,656427,fastball,55,2025-07-02
777265,656427,offspeed,4,2025-07-02
777265,669022,breaking,31,2025-07-02
777265,669022,fastball,67,2025-07-02
777265,669022,offspeed,13,2025-07-02
777265,669371,breaking,5,2025-07-02
777265,669371,fastball,11,2025-07-02
777265,669724,breaking,2,2025-07-02
777265,669724,fastball,11,2025-07-02
777265,669724,offspeed,3,2025-07-02
777265,678606,fastball,17,2025-07-02
777265,678606,offspeed,5,2025-07-02
777265,695418,breaking,3,2025-07-02
777265,695418,fastball,13,2025-07-02
777265,695418,offspeed,4,2025-07-02
777265,695445,breaking,6,2025-07-02
777265,695445,fastball,16,2025-07-02
777266,519151,breaking,4,2025-07-02
777266,519151,fastball,3,2025-07-02
777266,573204,breaking,5,2025-07-02
777266,573204,fastball,7,2025-07-02
777266,641745,breaking,3,2025-07-02
777266,641745,fastball,17,2025-07-02
777266,641745,offspeed,3,2025-07-02
777266,663465,breaking,8,2025-07-02
777266,663465,fastball,24,2025-07-02
777266,663465,offspeed,9,2025-07-02
777266,676440,breaking,27,2025-07-02
777266,676440,fastball,55,2025-07-02
777266,676440,offspeed,14,2025-07-02
777266,682120,breaking,14,2025-07-02
777266,682120,fastball,10,2025-07-02
777266,683769,breaking,2,2025-07-02
777266,684007,breaking,10,2025-07-02
777266,684007,fastball,40,2025-07-02
777266,684007,offspeed,31,2025-07-02
777266,694037,breaking,4,2025-07-02
777266,694037,fastball,23,2025-07-02
777267,477132,breaking,60,2025-07-02
777267,477132,fastball,35,2025-07-02
777267,477132,offspeed,5,2025-07-02
777267,621051,breaking,7,2025-07-02
777267,621051,fastball,1,2025-07-02
777267,642152,breaking,5,2025-07-02
777267,642152,fastball,9,2025-07-02
777267,642152,offspeed,1,2025-07-02
777267,680732,breaking,40,2025-07-02
777267,680732,fastball,41,2025-07-02
777267,680732,offspeed,7,2025-07-02
777267,681911,breaking,4,2025-07-02
777267,681911,fastball,13,2025-07-02
777267,685126,breaking,8,2025-07-02
777267,685126,fastball,5,2025-07-02
777267,685126,offspeed,5,2025-07-02
777267,691799,breaking,5,2025-07-02
777267,691799,fastball,23,2025-07-02
777267,694361,breaking,5,2025-07-02
777267,694361,fastball,18,2025-07-02
777268,543135,breaking,11,2025-07-02
777268,543135,fastball,41,2025-07-02
777268,543135,offspeed,20,2025-07-02
777268,552640,breaking,5,2025-07-02
777268,552640,fastball,3,2025-07-02
777268,608372,breaking,21,2025-07-02
777268,608372,fastball,35,2025-07-02
777268,608372,offspeed,23,2025-07-02
777268,641540,breaking,5,2025-07-02
777268,641540,fastball,37,2025-07-02
777268,641540,offspeed,9,2025-07-02
777268,656686,breaking,7,2025-07-02
777268,656686,fastball,16,2025-07-02
777268,656686,offspeed,1,2025-07-02
777268,657097,breaking,2,2025-07-02
777268,657097,fastball,5,2025-07-02
777268,657097,offspeed,3,2025-07-02
777268,666974,breaking,2,2025-07-02
777268,666974,fastball,13,2025-07-02
777268,666974,offspeed,1,2025-07-02
777269,595345,breaking,10,2025-07-02
777269,595345,fastball,5,2025-07-02
777269,596295,breaking,35,2025-07-02
777269,596295,fastball,25,2025-07-02
777269,596295,offspeed,18,2025-07-02
777269,641755,breaking,7,2025-07-02
777269,641755,fastball,3,2025-07-02
777269,656234,breaking,4,2025-07-02
777269,656234,fastball,2,2025-07-02
777269,656986,breaking,8,2025-07-02
777269,656986,fastball,6,2025-07-02
777269,669020,breaking,10,2025-07-02
777269,669020,fastball,13,2025-07-02
777269,669020,offspeed,1,2025-07-02
777269,672391,breaking,8,2025-07-02
777269,672391,fastball,5,2025-07-02
777269,683409,breaking,7,2025-07-02
777269,683409,fastball,5,2025-07-02
777269,683409,offspeed,4,2025-07-02
777269,686613,breaking,32,2025-07-02
777269,686613,fastball,59,2025-07-02
777269,686613,offspeed,11,2025-07-02
777270,518876,breaking,7,2025-07-02
777270,518876,fastball,56,2025-07-02
777270,518876,offspeed,29,2025-07-02
777270,571946,fastball,3,2025-07-02
777270,571946,offspeed,2,2025-07-02
777270,643511,breaking,1,2025-07-02
777270,643511,fastball,13,2025-07-02
777270,663765,breaking,8,2025-07-02
777270,663765,fastball,37,2025-07-02
777270,663765,offspeed,8,2025-07-02
777270,666808,breaking,11,2025-07-02
777270,666808,fastball,18,2025-07-02
777270,669062,breaking,6,2025-07-02
777270,669062,fastball,4,2025-07-02
777270,669062,offspeed,1,2025-07-02
777270,678495,breaking,7,2025-07-02
777270,678495,fastball,8,2025-07-02
777270,679775,breaking,11,2025-07-02
777270,679775,fastball,11,2025-07-02
777270,694738,breaking,22,2025-07-02
777270,694738,fastball,38,2025-07-02
777270,694738,offspeed,21,2025-07-02
777270,702352,breaking,1,2025-07-02
777270,702352,fastball,12,2025-07-02
777270,702352,offspeed,1,2025-07-02
777271,663687,breaking,9,2025-07-02
777271,663687,fastball,17,2025-07-02
777271,663687,offspeed,3,2025-07-02
777271,665660,breaking,3,2025-07-02
777271,665660,fastball,8,2025-07-02
777271,665660,offspeed,1,2025-07-02
777271,670955,breaking,1,2025-07-02
777271,670955,fastball,15,2025-07-02
777271,670955,offspeed,13,2025-07-02
777271,679358,breaking,3,2025-07-02
777271,679358,offspeed,12,2025-07-02
777271,686752,breaking,13,2025-07-02
777271,686752,fastball,57,2025-07-02
777271,686752,offspeed,30,2025-07-02
777271,687330,fastball,12,2025-07-02
777271,687765,breaking,35,2025-07-02
777271,687765,fastball,38,2025-07-02
777271,687765,offspeed,4,2025-07-02
777272,543243,breaking,26,2025-07-02
777272,543243,fastball,47,2025-07-02
777272,543243,offspeed,5,2025-07-02
777272,642701,breaking,5,2025-07-02
777272,642701,fastball,8,2025-07-02
777272,642701,offspeed,3,2025-07-02
777272,656605,breaking,33,2025-07-02
777272,656605,fastball,56,2025-07-02
777272,656605,offspeed,8,2025-07-02
777272,676617,breaking,12,2025-07-02
777272,676617,fastball,8,2025-07-02
777272,676755,fastball,16,2025-07-02
777272,676755,offspeed,3,2025-07-02
777272,681517,breaking,9,2025-07-02
777272,681517,fastball,5,2025-07-02
777272,681517,offspeed,2,2025-07-02
777273,592836,breaking,5,2025-07-02
777273,592836,fastball,25,2025-07-02
777273,592836,offspeed,3,2025-07-02
777273,601713,breaking,41,2025-07-02
777273,601713,fastball,49,2025-07-02
777273,642016,breaking,8,2025-07-02
777273,642016,fastball,10,2025-07-02
777273,663158,fastball,15,2025-07-02
777273,663158,offspeed,1,2025-07-02
777273,663773,breaking,5,2025-07-02
777273,663773,fastball,8,2025-07-02
777273,663773,offspeed,6,2025-07-02
